SubPlot;idTree;Xfield;Yfield;Family;Genus;Species;CircCorr
3;103033;23,5000000000000;109,00000000000000;Myristicaceae;Iryanthera;sagotiana;62,500000000000
3;103034;21,5000000000000;110,00000000000000;Dichapetalaceae;Tapura;capitulifera;35,500000000000
3;103035;21,0000000000000;112,50000000000000;Fabaceae;Bocoa;prouacensis;50,000000000000
3;103036;21,5000000000000;113,00000000000000;Lecythidaceae;Eschweilera;sagotiana;68,500000000000
3;103038;30,0000000000000;107,00000000000000;Sapotaceae;Pradosia;cochlearia;95,000000000000
3;103040;28,5000000000000;117,50000000000000;Clusiaceae;Moronobea;coccinea;146,000000000000
3;103041;26,0000000000000;119,00000000000000;Chrysobalanaceae;Licania;canescens;58,500000000000
3;103042;26,0000000000000;116,50000000000000;Fabaceae;Bocoa;prouacensis;154,000000000000
3;103045;33,5000000000000;110,00000000000000;Lecythidaceae;Eschweilera;decolorans;134,000000000000
3;103047;36,5000000000000;108,50000000000000;Clusiaceae;Symphonia;sp.1;73,000000000000
3;103048;35,5000000000000;104,50000000000000;Dichapetalaceae;Tapura;capitulifera;46,000000000000
3;103050;34,0000000000000;103,00000000000000;Caryocaraceae;Caryocar;glabrum;146,000000000000
3;103051;36,5000000000000;103,00000000000000;Chrysobalanaceae;Licania;micrantha;77,500000000000
3;103052;37,0000000000000;102,00000000000000;Meliaceae;Carapa;surinamensis;89,500000000000
3;103053;37,0000000000000;100,00000000000000;Lauraceae;Aniba;taubertiana;54,500000000000
3;103054;31,0000000000000;91,00000000000000;Lecythidaceae;Eschweilera;decolorans;141,000000000000
3;103056;39,5000000000000;94,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;43,500000000000
3;103058;37,5000000000000;88,00000000000000;Annonaceae;Oxandra;asbeckii;37,000000000000
3;103059;38,0000000000000;85,50000000000000;Fabaceae;Dicorynia;guianensis;169,000000000000
3;103061;31,5000000000000;85,00000000000000;Peraceae;Pogonophora;schomburgkiana;54,000000000000
3;103063;30,5000000000000;86,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;51,000000000000
3;103064;31,0000000000000;83,50000000000000;Fabaceae;Andira;coriacea;124,000000000000
3;103066;37,0000000000000;78,50000000000000;Lecythidaceae;Eschweilera;decolorans;129,000000000000
3;103068;36,0000000000000;74,50000000000000;Fabaceae;Dicorynia;guianensis;123,000000000000
3;103069;39,5000000000000;74,50000000000000;Sapotaceae;Ecclinusa;guianensis;49,000000000000
3;103070;30,5000000000000;69,50000000000000;Chrysobalanaceae;Licania;membranacea;96,500000000000
3;103071;34,5000000000000;67,50000000000000;Moraceae;Brosimum;guianense;41,000000000000
3;103072;37,5000000000000;62,50000000000000;Sapotaceae;Manilkara;bidentata;65,000000000000
3;103073;34,5000000000000;60,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;37,500000000000
3;103074;33,0000000000000;60,00000000000000;Clusiaceae;Symphonia;sp.1;78,000000000000
3;103075;32,5000000000000;60,00000000000000;Fabaceae;Vouacapoua;americana;67,500000000000
3;103077;36,5000000000000;55,50000000000000;Lecythidaceae;Eschweilera;decolorans;87,000000000000
3;103078;38,5000000000000;57,00000000000000;Lecythidaceae;Eschweilera;sagotiana;77,500000000000
3;103079;38,5000000000000;59,50000000000000;Humiriaceae;Humiriastrum;subcrenatum;104,000000000000
3;103080;37,5000000000000;47,00000000000000;Clusiaceae;Tovomita;caloneura;50,500000000000
3;103081;35,5000000000000;46,00000000000000;Chrysobalanaceae;Hymenopus;heteromorphus;168,000000000000
3;103082;36,0000000000000;44,50000000000000;Chrysobalanaceae;Licania;canescens;46,000000000000
3;103083;37,5000000000000;44,50000000000000;Sapotaceae;Pouteria;gonggrijpii;45,500000000000
3;103086;30,5000000000000;50,50000000000000;Malvaceae;Eriotheca;globosa;128,000000000000
3;103087;32,0000000000000;51,50000000000000;Annonaceae;Oxandra;asbeckii;39,500000000000
3;103090;38,0000000000000;36,00000000000000;Ochnaceae;Quiina;integrifolia;52,500000000000
3;103091;36,5000000000000;35,00000000000000;Malvaceae;Catostemma;fragrans;78,000000000000
3;103092;34,0000000000000;36,00000000000000;Rubiaceae;Posoqueria;latifolia;48,500000000000
3;103093;38,0000000000000;33,00000000000000;Fabaceae;Swartzia;grandifolia;37,500000000000
3;103094;34,0000000000000;33,00000000000000;Fabaceae;Diplotropis;purpurea;70,000000000000
3;103095;38,5000000000000;28,00000000000000;Chrysobalanaceae;Hymenopus;heteromorphus;109,500000000000
3;103096;36,0000000000000;29,50000000000000;Elaeocarpaceae;Sloanea;sp.4-CAY;90,000000000000
3;103098;34,0000000000000;28,50000000000000;Myristicaceae;Virola;michelii;87,000000000000
3;103099;32,0000000000000;24,50000000000000;Sapotaceae;Pradosia;cochlearia;81,625000000000
3;103101;36,0000000000000;18,50000000000000;Fabaceae;Eperua;falcata;92,000000000000
3;103103;40,5000000000000;17,00000000000000;Myrtaceae;Eugenia;cupulata;41,000000000000
3;103104;39,5000000000000;13,50000000000000;Fabaceae;Vouacapoua;americana;104,000000000000
3;103107;31,5000000000000;15,00000000000000;Clusiaceae;Symphonia;sp.1;97,500000000000
3;103109;38,0000000000000;7,00000000000000;Chrysobalanaceae;Hymenopus;heteromorphus;157,500000000000
3;103110;37,0000000000000;5,50000000000000;Meliaceae;Carapa;surinamensis;33,500000000000
3;103112;36,5000000000000;0,50000000000000;Fabaceae;Recordoxylon;speciosum;127,000000000000
3;103114;43,0000000000000;0,50000000000000;Goupiaceae;Goupia;glabra;219,875000000000
3;103115;45,0000000000000;1,00000000000000;Fabaceae;Bocoa;prouacensis;49,000000000000
3;103116;46,0000000000000;3,00000000000000;Siparunaceae;Siparuna;decipiens;37,000000000000
3;103117;47,0000000000000;4,50000000000000;Fabaceae;Bocoa;prouacensis;64,500000000000
3;103119;45,0000000000000;9,00000000000000;Fabaceae;Eperua;falcata;146,500000000000
3;103121;43,0000000000000;12,00000000000000;Fabaceae;Vouacapoua;americana;166,000000000000
3;103124;44,0000000000000;18,00000000000000;Chrysobalanaceae;Hymenopus;heteromorphus;63,500000000000
3;103125;40,5000000000000;21,00000000000000;Dichapetalaceae;Tapura;capitulifera;41,000000000000
3;103127;48,0000000000000;25,00000000000000;Chrysobalanaceae;Hymenopus;heteromorphus;56,000000000000
3;103128;50,0000000000000;23,00000000000000;Moraceae;Brosimum;guianense;64,500000000000
3;103129;49,0000000000000;28,50000000000000;Fabaceae;Recordoxylon;speciosum;42,000000000000
3;103130;48,5000000000000;28,50000000000000;Meliaceae;Carapa;surinamensis;82,000000000000
3;103131;45,0000000000000;28,00000000000000;Fabaceae;Dicorynia;guianensis;87,500000000000
3;103132;41,5000000000000;29,50000000000000;Peraceae;Chaetocarpus;schomburgkianus;47,000000000000
3;103133;40,5000000000000;31,50000000000000;Chrysobalanaceae;Couepia;caryophylloides;105,500000000000
3;103134;41,5000000000000;32,50000000000000;Fabaceae;Eperua;falcata;79,500000000000
3;103135;42,0000000000000;35,00000000000000;Simaroubaceae;Simaba;polyphylla;99,500000000000
3;103136;46,0000000000000;35,00000000000000;Fabaceae;Eperua;falcata;80,000000000000
3;103137;49,0000000000000;35,00000000000000;Lecythidaceae;Eschweilera;decolorans;48,000000000000
3;103138;48,0000000000000;36,50000000000000;Clusiaceae;Symphonia;globulifera;76,000000000000
3;103139;43,5000000000000;37,00000000000000;Myrtaceae;Eugenia;exaltata;38,000000000000
3;103140;44,0000000000000;40,00000000000000;Anacardiaceae;Tapirira;obtusa;104,000000000000
3;103141;41,0000000000000;43,00000000000000;Lecythidaceae;Eschweilera;sagotiana;176,500000000000
3;103142;41,5000000000000;44,00000000000000;Dichapetalaceae;Tapura;capitulifera;99,500000000000
3;103143;40,5000000000000;46,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;37,500000000000
3;103147;46,5000000000000;51,50000000000000;Lecythidaceae;Gustavia;hexapetala;44,500000000000
3;103149;41,5000000000000;55,50000000000000;Fabaceae;Inga;stipularis;54,500000000000
3;103150;41,5000000000000;57,00000000000000;Annonaceae;Oxandra;asbeckii;41,000000000000
3;103152;49,5000000000000;62,50000000000000;Fabaceae;Eperua;grandiflora;115,000000000000
3;103156;41,5000000000000;66,50000000000000;Lecythidaceae;Eschweilera;decolorans;83,000000000000
3;103157;41,5000000000000;66,50000000000000;Chrysobalanaceae;Parinariopsis;licaniiflora;62,000000000000
3;103158;41,5000000000000;62,50000000000000;Chrysobalanaceae;Couepia;caryophylloides;55,000000000000
3;103159;40,5000000000000;66,00000000000000;Rubiaceae;Duroia;longiflora;57,500000000000
3;103161;44,5000000000000;74,00000000000000;Lecythidaceae;Eschweilera;congestiflora;82,000000000000
3;103163;43,0000000000000;76,50000000000000;Lecythidaceae;Eschweilera;decolorans;109,500000000000
3;103164;42,0000000000000;80,00000000000000;Linaceae;Hebepetalum;humiriifolium;45,000000000000
3;103165;49,0000000000000;80,00000000000000;Clusiaceae;Symphonia;sp.1;66,500000000000
3;103166;49,0000000000000;83,00000000000000;Sapotaceae;Chrysophyllum;pomiferum;69,000000000000
3;103167;46,5000000000000;87,50000000000000;Fabaceae;Eperua;grandiflora;181,000000000000
3;103170;41,0000000000000;97,00000000000000;Fabaceae;Abarema;mataybifolia;44,000000000000
3;103171;47,5000000000000;101,50000000000000;Fabaceae;Eperua;grandiflora;158,000000000000
3;103173;43,5000000000000;103,00000000000000;Chrysobalanaceae;Licania;alba;94,000000000000
3;103174;44,0000000000000;105,50000000000000;Chrysobalanaceae;Licania;laxiflora;58,500000000000
3;103175;45,5000000000000;108,00000000000000;Peraceae;Pogonophora;schomburgkiana;71,000000000000
3;103176;49,5000000000000;114,50000000000000;Sapotaceae;Chrysophyllum;sanguinolentum;107,500000000000
3;103179;48,0000000000000;118,00000000000000;Elaeocarpaceae;Sloanea;sp.70-CAY;46,500000000000
3;103180;50,0000000000000;110,00000000000000;Sapotaceae;Pouteria;ambelaniifolia;75,000000000000
3;103183;54,0000000000000;115,50000000000000;Fabaceae;Vouacapoua;americana;89,000000000000
3;103187;53,5000000000000;106,50000000000000;Annonaceae;Oxandra;asbeckii;46,500000000000
3;103188;54,5000000000000;106,00000000000000;Lecythidaceae;Lecythis;chartacea;44,500000000000
3;103190;56,5000000000000;101,50000000000000;Lecythidaceae;Eschweilera;decolorans;66,000000000000
3;103195;58,5000000000000;91,00000000000000;Fabaceae;Eperua;grandiflora;215,000000000000
3;103196;51,0000000000000;86,50000000000000;Lecythidaceae;Gustavia;hexapetala;59,000000000000
3;103197;52,5000000000000;86,50000000000000;Lecythidaceae;Eschweilera;sagotiana;65,000000000000
3;103198;52,5000000000000;85,50000000000000;Clusiaceae;Symphonia;sp.1;95,500000000000
3;103199;54,0000000000000;81,50000000000000;Peraceae;Pogonophora;schomburgkiana;48,000000000000
3;103200;56,0000000000000;78,50000000000000;Sapindaceae;Talisia;furfuracea;59,000000000000
3;103201;56,5000000000000;78,50000000000000;Burseraceae;Protium;subserratum;87,000000000000
3;103203;53,0000000000000;82,00000000000000;Peraceae;Pogonophora;schomburgkiana;34,500000000000
3;103204;53,0000000000000;78,00000000000000;Chrysobalanaceae;Licania;alba;77,500000000000
3;103205;50,5000000000000;75,00000000000000;Peraceae;Chaetocarpus;schomburgkianus;80,500000000000
3;103206;52,0000000000000;74,00000000000000;Peraceae;Pogonophora;schomburgkiana;81,000000000000
3;103207;50,0000000000000;72,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;45,500000000000
3;103210;60,0000000000000;85,00000000000000;Lecythidaceae;Eschweilera;decolorans;94,000000000000
3;103213;56,5000000000000;66,00000000000000;Chrysobalanaceae;Licania;alba;60,000000000000
3;103214;54,0000000000000;64,00000000000000;Clusiaceae;Symphonia;sp.1;67,000000000000
3;103215;53,5000000000000;67,00000000000000;Sapotaceae;Micropholis;venulosa;96,000000000000
3;103217;59,5000000000000;62,00000000000000;Peraceae;Chaetocarpus;sp.1-CAY;44,500000000000
3;103218;60,0000000000000;62,00000000000000;Malvaceae;Sterculia;pruriens;47,000000000000
3;103219;59,5000000000000;60,00000000000000;Lecythidaceae;Eschweilera;decolorans;51,500000000000
3;103220;56,5000000000000;60,00000000000000;Clusiaceae;Symphonia;sp.1;148,000000000000
3;103221;54,5000000000000;57,00000000000000;Clusiaceae;Symphonia;sp.1;147,000000000000
3;103222;57,5000000000000;57,50000000000000;Simaroubaceae;Homalolepis;cedron;40,500000000000
3;103223;57,5000000000000;55,50000000000000;Myristicaceae;Iryanthera;hostmannii;43,000000000000
3;103224;58,5000000000000;54,50000000000000;Metteniusaceae;Poraqueiba;guianensis;39,500000000000
3;103231;54,0000000000000;45,50000000000000;Burseraceae;Protium;tenuifolium;88,500000000000
3;103233;57,5000000000000;42,50000000000000;Sapotaceae;Chrysophyllum;prieurii;80,000000000000
3;103236;51,0000000000000;40,00000000000000;Clusiaceae;Tovomita;caloneura;44,000000000000
3;103237;54,5000000000000;37,00000000000000;Fabaceae;Eperua;falcata;79,000000000000
3;103238;59,0000000000000;40,00000000000000;Olacaceae;Chaunochiton;kappleri;77,000000000000
3;103239;56,0000000000000;33,00000000000000;Clusiaceae;Symphonia;sp.1;92,000000000000
3;103240;53,5000000000000;34,00000000000000;Lecythidaceae;Eschweilera;sagotiana;146,500000000000
3;103241;52,0000000000000;32,00000000000000;Fabaceae;Swartzia;polyphylla;44,586250000000
3;103242;53,0000000000000;30,50000000000000;Fabaceae;Eperua;grandiflora;224,000000000000
3;103243;53,0000000000000;26,00000000000000;Malvaceae;Theobroma;guianense;41,500000000000
3;103244;53,0000000000000;26,00000000000000;Meliaceae;Guarea;pubescens subsp. pubescens;68,500000000000
3;103248;50,0000000000000;10,00000000000000;Elaeocarpaceae;Sloanea;conferta;51,000000000000
3;103249;50,0000000000000;8,50000000000000;Fabaceae;Bocoa;prouacensis;50,000000000000
3;103250;51,0000000000000;7,00000000000000;Euphorbiaceae;Hevea;guianensis;43,500000000000
3;103251;51,0000000000000;1,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;68,000000000000
3;103252;52,0000000000000;0,00000000000000;Burseraceae;Protium;opacum subsp. rabelianum;85,000000000000
3;103254;60,0000000000000;2,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;38,500000000000
3;103255;60,0000000000000;4,50000000000000;Fabaceae;Eperua;falcata;112,000000000000
3;103257;59,0000000000000;9,50000000000000;Cordiaceae;Cordia;sagotii;60,500000000000
3;103259;59,5000000000000;24,00000000000000;Lecythidaceae;Eschweilera;coriacea;76,500000000000
3;103260;63,5000000000000;0,00000000000000;Meliaceae;Carapa;surinamensis;63,000000000000
3;103264;68,0000000000000;9,00000000000000;Goupiaceae;Goupia;glabra;80,000000000000
3;103265;67,0000000000000;10,00000000000000;Chrysobalanaceae;Licania;alba;87,000000000000
3;103266;66,0000000000000;3,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;38,500000000000
3;103267;65,0000000000000;9,50000000000000;Lecythidaceae;Eschweilera;sagotiana;101,500000000000
3;103268;62,5000000000000;11,50000000000000;Sapotaceae;Micropholis;egensis;61,500000000000
3;103270;62,5000000000000;16,50000000000000;Elaeocarpaceae;Sloanea;granulosa;58,000000000000
3;103271;65,0000000000000;16,50000000000000;Elaeocarpaceae;Sloanea;granulosa;42,500000000000
3;103273;70,0000000000000;14,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;54,000000000000
3;103274;71,5000000000000;20,00000000000000;Malvaceae;Apeiba;glabra;84,000000000000
3;103275;70,0000000000000;23,00000000000000;Salicaceae;Laetia;procera;157,000000000000
3;103276;66,0000000000000;21,00000000000000;Fabaceae;Eperua;falcata;73,000000000000
3;103277;66,0000000000000;24,50000000000000;Bignoniaceae;Tabebuia;insignis;69,500000000000
3;103278;60,5000000000000;24,50000000000000;Elaeocarpaceae;Sloanea;guianensis subsp. guianensis;41,500000000000
3;103280;65,5000000000000;27,00000000000000;Clusiaceae;Tovomita;obovata;46,000000000000
3;103281;66,0000000000000;26,50000000000000;Chrysobalanaceae;Parinari;campestris;111,000000000000
3;103283;66,0000000000000;29,50000000000000;Malvaceae;Apeiba;glabra;62,000000000000
3;103284;64,0000000000000;30,50000000000000;Chrysobalanaceae;Licania;laxiflora;43,500000000000
3;103285;62,5000000000000;28,50000000000000;Fabaceae;Recordoxylon;speciosum;64,000000000000
3;103287;69,0000000000000;33,00000000000000;Chrysobalanaceae;Licania;alba;51,500000000000
3;103288;66,5000000000000;34,50000000000000;Meliaceae;Carapa;surinamensis;105,500000000000
3;103290;62,5000000000000;35,50000000000000;Lecythidaceae;Eschweilera;sagotiana;89,000000000000
3;103293;67,0000000000000;40,00000000000000;Chrysobalanaceae;Licania;membranacea;65,000000000000
3;103296;60,5000000000000;54,00000000000000;Lecythidaceae;Eschweilera;decolorans;96,500000000000
3;103298;67,0000000000000;52,50000000000000;Simaroubaceae;Homalolepis;cedron;62,000000000000
3;103300;69,0000000000000;55,00000000000000;Annonaceae;Xylopia;nitida;92,500000000000
3;103301;61,0000000000000;54,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;38,000000000000
3;103305;60,5000000000000;73,00000000000000;Fabaceae;Inga;cayennensis;53,000000000000
3;103306;63,0000000000000;72,50000000000000;Bignoniaceae;Jacaranda;copaia subsp. copaia;105,000000000000
3;103307;69,5000000000000;75,00000000000000;Annonaceae;Oxandra;asbeckii;39,500000000000
3;103308;69,0000000000000;79,00000000000000;Peraceae;Pogonophora;schomburgkiana;82,000000000000
3;103310;63,0000000000000;79,00000000000000;Peraceae;Pogonophora;schomburgkiana;74,000000000000
3;103311;61,0000000000000;81,50000000000000;Sapotaceae;Chrysophyllum;prieurii;130,000000000000
3;103312;65,5000000000000;83,50000000000000;Dichapetalaceae;Tapura;capitulifera;77,625000000000
3;103313;66,0000000000000;86,00000000000000;Lecythidaceae;Eschweilera;decolorans;94,500000000000
3;103314;66,0000000000000;87,50000000000000;Chrysobalanaceae;Licania;canescens;61,000000000000
3;103315;60,0000000000000;89,50000000000000;Lecythidaceae;Eschweilera;decolorans;81,000000000000
3;103316;68,0000000000000;88,50000000000000;Fabaceae;Bocoa;prouacensis;84,000000000000
3;103317;68,5000000000000;89,50000000000000;Peraceae;Pogonophora;schomburgkiana;53,000000000000
3;103321;69,0000000000000;97,00000000000000;Lecythidaceae;Couratari;multiflora;61,000000000000
3;103327;66,5000000000000;106,50000000000000;Fabaceae;Eperua;grandiflora;87,000000000000
3;103329;67,5000000000000;108,50000000000000;Ochnaceae;Lacunaria;jenmanii subsp. jenmanii;74,500000000000
3;103330;63,0000000000000;111,50000000000000;Fabaceae;Dicorynia;guianensis;166,000000000000
3;103331;62,0000000000000;112,00000000000000;Annonaceae;Oxandra;asbeckii;43,000000000000
3;103332;61,5000000000000;113,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;35,000000000000
3;103333;64,0000000000000;115,00000000000000;Peraceae;Pogonophora;schomburgkiana;78,500000000000
3;103337;67,5000000000000;117,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;40,000000000000
3;103338;62,0000000000000;117,00000000000000;Chrysobalanaceae;Hirtella;glandulosa;105,000000000000
3;103342;78,5000000000000;116,00000000000000;Annonaceae;Oxandra;asbeckii;46,000000000000
3;103344;72,0000000000000;109,00000000000000;Malvaceae;Sterculia;speciosa;93,500000000000
3;103345;72,0000000000000;102,00000000000000;Vochysiaceae;Ruizterania;albiflora;187,000000000000
3;103349;79,0000000000000;109,00000000000000;Chrysobalanaceae;Licania;alba;105,500000000000
3;103350;80,5000000000000;99,00000000000000;Goupiaceae;Goupia;glabra;49,500000000000
3;103351;73,5000000000000;99,00000000000000;Sapindaceae;Talisia;hexaphylla;37,500000000000
3;103356;78,0000000000000;89,00000000000000;Sapotaceae;Micropholis;melinoniana;77,500000000000
3;103357;76,0000000000000;85,50000000000000;Chrysobalanaceae;Licania;canescens;67,000000000000
3;103360;71,0000000000000;77,00000000000000;Lecythidaceae;Eschweilera;coriacea;48,000000000000
3;103361;73,0000000000000;77,50000000000000;Rubiaceae;Duroia;longiflora;65,500000000000
3;103362;74,0000000000000;76,00000000000000;Fabaceae;Eperua;grandiflora;50,000000000000
3;103368;72,5000000000000;75,50000000000000;Annonaceae;Oxandra;asbeckii;37,000000000000
3;103370;71,0000000000000;71,00000000000000;Fabaceae;Parkia;nitida;167,500000000000
3;103371;73,5000000000000;67,50000000000000;Fabaceae;Inga;sp.12-CAY;178,000000000000
3;103372;74,0000000000000;67,00000000000000;Lecythidaceae;Eschweilera;coriacea;120,000000000000
3;103373;74,5000000000000;66,50000000000000;Fabaceae;Vouacapoua;americana;99,250000000000
3;103375;78,0000000000000;65,50000000000000;Euphorbiaceae;Mabea;piriri;51,000000000000
3;103376;73,0000000000000;65,50000000000000;Peraceae;Pogonophora;schomburgkiana;38,000000000000
3;103377;73,0000000000000;61,00000000000000;Celastraceae;Maytenus;oblongata;71,500000000000
3;103378;77,5000000000000;62,50000000000000;Chrysobalanaceae;Leptobalanus;longistylus;63,000000000000
3;103380;72,0000000000000;57,00000000000000;Euphorbiaceae;Hevea;guianensis;125,000000000000
3;103381;70,5000000000000;50,50000000000000;Chrysobalanaceae;Licania;alba;79,000000000000
3;103382;76,0000000000000;35,50000000000000;Fabaceae;Inga;marginata;117,000000000000
3;103383;73,0000000000000;42,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;46,000000000000
3;103384;71,0000000000000;42,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;39,000000000000
3;103385;71,0000000000000;39,50000000000000;Fabaceae;Inga;gracilifolia;141,000000000000
3;103387;73,5000000000000;38,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;36,000000000000
3;103388;78,5000000000000;47,50000000000000;Sapotaceae;Pradosia;cochlearia;58,000000000000
3;103389;79,0000000000000;41,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;55,500000000000
3;103391;73,0000000000000;35,50000000000000;Bignoniaceae;Jacaranda;copaia subsp. copaia;86,000000000000
3;103392;71,0000000000000;33,00000000000000;Clusiaceae;Symphonia;globulifera;157,000000000000
3;103393;74,0000000000000;25,50000000000000;Lecythidaceae;Eschweilera;decolorans;96,500000000000
3;103394;78,0000000000000;27,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;77,000000000000
3;103395;79,0000000000000;29,50000000000000;Clusiaceae;Tovomita;obovata;80,500000000000
3;103396;81,0000000000000;15,50000000000000;Lecythidaceae;Eschweilera;coriacea;85,500000000000
3;103398;75,5000000000000;18,00000000000000;Lecythidaceae;Eschweilera;coriacea;60,000000000000
3;103399;74,0000000000000;12,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;35,500000000000
3;103402;81,5000000000000;14,00000000000000;Simaroubaceae;Homalolepis;morettii;127,000000000000
3;103403;80,0000000000000;9,50000000000000;Annonaceae;Oxandra;asbeckii;46,500000000000
3;103404;71,5000000000000;9,50000000000000;Chrysobalanaceae;Licania;alba;89,000000000000
3;103405;77,0000000000000;7,50000000000000;Chrysobalanaceae;Licania;alba;96,000000000000
3;103406;76,0000000000000;2,50000000000000;Lecythidaceae;Eschweilera;sagotiana;140,000000000000
3;103407;82,0000000000000;1,50000000000000;Peraceae;Chaetocarpus;schomburgkianus;136,500000000000
3;103408;86,0000000000000;2,00000000000000;Euphorbiaceae;Hevea;guianensis;48,000000000000
3;103409;90,0000000000000;5,00000000000000;Fabaceae;Vouacapoua;americana;141,500000000000
3;103411;84,0000000000000;9,50000000000000;Moraceae;Helicostylis;pedunculata;91,000000000000
3;103412;84,0000000000000;11,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;34,000000000000
3;103414;86,0000000000000;13,50000000000000;Fabaceae;Vouacapoua;americana;87,500000000000
3;103415;90,0000000000000;11,50000000000000;Fabaceae;Eperua;falcata;93,000000000000
3;103416;85,0000000000000;15,50000000000000;Fabaceae;Eperua;falcata;80,500000000000
3;103417;85,0000000000000;17,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;36,500000000000
3;103418;83,5000000000000;19,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;53,500000000000
3;103419;90,0000000000000;20,00000000000000;Chrysobalanaceae;Couepia;caryophylloides;74,500000000000
3;103420;87,0000000000000;21,50000000000000;Fabaceae;Eperua;falcata;56,500000000000
3;103426;81,0000000000000;39,00000000000000;Fabaceae;Tachigali;melinonii;150,500000000000
3;103427;90,0000000000000;39,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;49,500000000000
3;103429;82,5000000000000;42,50000000000000;Meliaceae;Carapa;surinamensis;69,000000000000
3;103432;80,5000000000000;44,50000000000000;Clusiaceae;Tovomita;obovata;99,000000000000
3;103433;80,5000000000000;46,00000000000000;Chrysobalanaceae;Licania;alba;79,000000000000
3;103434;82,0000000000000;53,00000000000000;Peraceae;Pogonophora;schomburgkiana;49,500000000000
3;103438;90,0000000000000;59,50000000000000;Euphorbiaceae;Mabea;piriri;51,000000000000
3;103440;86,5000000000000;65,00000000000000;Clusiaceae;Symphonia;sp.1;135,000000000000
3;103443;87,0000000000000;69,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;43,500000000000
3;103444;89,0000000000000;69,50000000000000;Clusiaceae;Moronobea;coccinea;106,500000000000
3;103445;85,5000000000000;76,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;41,000000000000
3;103446;84,5000000000000;76,50000000000000;Lecythidaceae;Couratari;guianensis;119,250000000000
3;103447;81,5000000000000;76,50000000000000;Annonaceae;Oxandra;asbeckii;38,000000000000
3;103449;84,0000000000000;84,00000000000000;Peraceae;Pogonophora;schomburgkiana;59,500000000000
3;103450;84,5000000000000;86,50000000000000;Peraceae;Pogonophora;schomburgkiana;45,000000000000
3;103451;81,0000000000000;86,50000000000000;Annonaceae;Oxandra;asbeckii;40,500000000000
3;103452;82,5000000000000;89,00000000000000;Fabaceae;Tachigali;melinonii;139,500000000000
3;103454;90,5000000000000;94,00000000000000;Peraceae;Pogonophora;schomburgkiana;43,500000000000
3;103455;90,0000000000000;95,00000000000000;Chrysobalanaceae;Licania;laxiflora;133,000000000000
3;103456;89,0000000000000;97,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;40,000000000000
3;103457;81,5000000000000;93,50000000000000;Fabaceae;Swartzia;guianensis;50,000000000000
3;103458;83,5000000000000;96,50000000000000;Peraceae;Pogonophora;schomburgkiana;57,000000000000
3;103459;83,5000000000000;97,50000000000000;Moraceae;Helicostylis;tomentosa;39,000000000000
3;103461;89,5000000000000;98,50000000000000;Chrysobalanaceae;Licania;micrantha;159,000000000000
3;103462;90,0000000000000;100,00000000000000;Fabaceae;Eperua;falcata;76,500000000000
3;103463;87,0000000000000;102,50000000000000;Peraceae;Pogonophora;schomburgkiana;48,000000000000
3;103465;87,5000000000000;107,00000000000000;Peraceae;Pogonophora;schomburgkiana;43,500000000000
3;103466;82,5000000000000;110,50000000000000;Sapotaceae;Pouteria;ambelaniifolia;63,000000000000
3;103467;86,0000000000000;113,00000000000000;Elaeocarpaceae;Sloanea;brevipes;33,000000000000
3;103468;88,0000000000000;114,00000000000000;Fabaceae;Eperua;grandiflora;102,500000000000
3;103469;87,0000000000000;114,00000000000000;Sapotaceae;Pradosia;cochlearia;212,000000000000
3;103470;85,5000000000000;120,00000000000000;Lecythidaceae;Eschweilera;decolorans;93,000000000000
3;103472;97,0000000000000;119,00000000000000;Euphorbiaceae;Conceveiba;guianensis;47,000000000000
3;103473;96,5000000000000;117,50000000000000;Chrysobalanaceae;Licania;laxiflora;109,000000000000
3;103475;96,5000000000000;117,00000000000000;Clusiaceae;Moronobea;coccinea;79,500000000000
